ID,Brand,Title,Category,Expired Date,Days Expired,Created Date,Code,Link,Description
3570274,"GhostBikes.com","Black Friday Deal! 55% Off Black Pro Range B5067 Heavy Duty Aluminium Front Paddock Stand, Now Just £37.99! RRP £85.00",Automotive,02/12/2025,7,19/11/2025,"","https://www.awin1.com/cread.php?awinmid=2695&awinaffid=1822416&ued=https%3A%2F%2Fwww.ghostbikes.com%2Fproducts%2F5067-black-pro-range-heavy-duty-aluminium-front-paddock-stand-b5067%3Fvariant%3D48893065199903","Black Friday Deal! 55% Off Black Pro Range B5067 Heavy Duty Aluminium Front Paddock Stand, Now Just £37.99! RRP £85.00"
3525700,"Xiaomi UK","Extra 25% off all Smartphone",Electronic Superstore,02/12/2025,7,04/11/2025,"PHO25BF","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2F","Extra 25% off all Smartphone"
3525720,"Xiaomi UK","Extra 20% off all tablets",Electronic Superstore,02/12/2025,7,04/11/2025,"TAB25BF","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2F","Extra 20% off all tablets"
3565960,"Xiaomi UK","Xiaomi Robot Vacuum X20+ White – £40 Off Black Friday Deal!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-robot-vacuum-x20-plus%2Fbuy%2F","Clean smarter with the X20+ robot vacuum. Powerful suction, smart navigation, now just £259.99."
3570812,"Xiaomi UK","Xiaomi Gaming Monitor G24i 23.8” – £20 Off Black Friday Deal!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-gaming-monitor-g24i%2Fbuy%2F","Fast 165Hz refresh rate & crisp visuals for smooth gaming. Now only £79.99 this Black Friday."
3570844,"Xiaomi UK","Xiaomi Gaming Monitor G27i 27” – £35 Off Black Friday Offer!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-gaming-monitor-g27i%2Fbuy%2F","Immersive 27” gaming monitor with high refresh rate performance. Black Friday price: £89.99."
3570874,"Xiaomi UK","Xiaomi Monitor A27i 27” – £19 Off Black Friday Deal!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-monitor-a27i%2Fbuy%2F","Sleek 27” productivity monitor with sharp clarity. Now £70.99 for Black Friday."
3570910,"Xiaomi UK","Xiaomi Vacuum Cleaner G20 Max – £20 Off Black Friday Offer!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-vacuum-cleaner-g20-max%2Fbuy%2F","Lightweight & powerful G20 Max vacuum for spotless homes. Grab it for £209.99 today!"
3570936,"Xiaomi UK","Xiaomi Robot Vacuum S40 White – £10 Off Black Friday Price!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-robot-vacuum-s40%2Fbuy%2F","Efficient cleaning made easy. S40 White now £159.99 during Black Friday."
3570952,"Xiaomi UK","Xiaomi Smart Kettle 2 Pro – £4 Off Black Friday Deal!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-smart-kettle-2-pro%2F","Boil water quickly & smartly. Kettle 2 Pro now £45.99 for Black Friday."
3573340,"Xiaomi UK","Xiaomi TV F Pro 55 2026 – £80 Off Black Friday Price!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-tv-f-pro-55-2026%2Fbuy%2F","55” 4K entertainment with premium features, now £369."
3574418,"Xiaomi UK","Xiaomi Robot Vacuum H40 White – £70 Off Black Friday Offer!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-robot-vacuum-h40%2Fbuy%2F","Powerful cleaning made easy. H40 White now £189.99."
3574440,"Xiaomi UK","Xiaomi Robot Vacuum S40C White – £30 Off Black Friday Price!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-robot-vacuum-s40c%2Fbuy%2F","Compact & efficient cleaning for £149.99 during Black Friday."
3494480,"Ameliorate UK","Black Friday! 30% Off Everything PLUS Free Standard Delivery ​",Health & Beauty,02/12/2025,7,28/11/2025,"AMELFREEDEL","https://www.awin1.com/cread.php?awinmid=15699&awinaffid=1822416&ued=https%3A%2F%2Fwww.ameliorate.com%2Fc%2Fblack-friday%2F","BLACK FRIDAY"
3580034,"Stylevana UK","Black Friday 2025! Extra 25% off on everything on £60+",Health & Beauty,02/12/2025,7,24/11/2025,"AFF25BF","https://www.awin1.com/cread.php?awinmid=106621&awinaffid=1822416&ued=https%3A%2F%2Fwww.stylevana.com%2Fen_GB%2F","Member exclusive: 25% off on £60+ | 21% off no min spend; Guest Checkout: 10% off  no min spend"
3602630,"Ideal World TV","BLACK FRIDAY EXCLUSIVE",Department Stores,02/12/2025,7,29/11/2025,"","https://www.awin1.com/cread.php?awinmid=114126&awinaffid=1822416&ued=https%3A%2F%2Fwww.idealworld.tv%2Fblack-friday-deals%2F","Upto 75% + Extra 25% on 1000+ lines + Free Shipping"
3584860,"Pure Beauty","20% Off DERMALOGICA",Health & Beauty,02/12/2025,7,25/11/2025,"","https://www.awin1.com/cread.php?awinmid=27882&awinaffid=1822416&ued=https%3A%2F%2Fwww.pure-beauty.co.uk%2Fproducts.php%3Fpage%3D1%26sort%3Dproduct_name-ASC%26siteid%3D8%26stock%3Dall%26start_price%3D0%26end_price%3D325%26brands%5B%5D%3D1%26query_string%3D","20% Off All Dermalogica Products at Pure Beauty"
3584870,"Pure Beauty","20% Off SKINCEUTICALS",Health & Beauty,02/12/2025,7,25/11/2025,"","https://www.awin1.com/cread.php?awinmid=27882&awinaffid=1822416&ued=https%3A%2F%2Fwww.pure-beauty.co.uk%2Fproducts.php%3Fpage%3D1%26sort%3Dproduct_name-ASC%26siteid%3D8%26stock%3Dall%26start_price%3D0%26end_price%3D325%26brands%5B%5D%3D60%26query_string%3D","20% Off All SkinCeuticals Products at Pure Beauty"
3560172,"Japspeed UK","Black Friday Sale",Automotive,02/12/2025,7,14/11/2025,"JAPFRIDAY","https://www.awin1.com/cread.php?awinmid=105043&awinaffid=1822416&ued=https%3A%2F%2Fwww.japspeed.co.uk%2Fshop%2F","Get 20% off your next order"
3560166,"4x4 Predator","Black Friday Sale | 20% OFF",Automotive,02/12/2025,7,14/11/2025,"TRAIL20","https://www.awin1.com/cread.php?awinmid=104931&awinaffid=1822416&ued=https%3A%2F%2Fwww.4x4predator.co.uk%2Fshop%2F","Save 20% off all items"
3558758,"Gravity Performance","Black Friday Sale",Automotive,02/12/2025,7,14/11/2025,"GVTUNED20","https://www.awin1.com/cread.php?awinmid=30295&awinaffid=1822416&ued=https%3A%2F%2Fwww.gravityperformance.co.uk%2Fshop%2F","Save 20% this Black Friday"
3558776,"Direnza","Black Friday Sale",Automotive,02/12/2025,7,14/11/2025,"SAVE20","https://www.awin1.com/cread.php?awinmid=104933&awinaffid=1822416&ued=https%3A%2F%2Fwww.direnza.co.uk%2Fshop","Save 20% off all order products"
3542820,"Gigaclear","Superfast 200",Internet Service Provider,02/12/2025,7,08/11/2025,"","https://www.awin1.com/cread.php?awinmid=11269&awinaffid=1822416&campaign=Comparison+Engine&ued=https%3A%2F%2Fgigaclear.com%2F200-aff","Superfast 200 offers 200 Mbps full fibre broadband for just £17 a month. Enjoy 100% full fibre reliability and fast, equal upload and download speeds. Perfect for streaming, gaming and working from ho"
3542832,"Gigaclear","Ultrafast 500",Internet Service Provider,02/12/2025,7,08/11/2025,"","https://www.awin1.com/cread.php?awinmid=11269&awinaffid=1822416&campaign=Comparison+Engine&ued=https%3A%2F%2Fgigaclear.com%2F500-aff","Ultrafast 500 delivers 469 Mbps full fibre broadband with FREE Smart WiFi for just £19 a month, but hurry, only 3,700 available! Enjoy 100% full fibre reliability, perfect for streaming, gaming and ho"
3542836,"Gigaclear","Hyperfast 900",Internet Service Provider,02/12/2025,7,08/11/2025,"","https://www.awin1.com/cread.php?awinmid=11269&awinaffid=1822416&campaign=Comparison+Engine&ued=https%3A%2F%2Fgigaclear.com%2F900-aff","Hyperfast 900 delivers blazing-fast 900 Mbps full fibre broadband with FREE Smart WiFi for just £29 a month. Experience unrivalled speed and reliability for streaming, gaming and working from home. Of"
3552320,"Reliant","Free Samsung Soundbar & Claim your VAT Back on Selected Samsung TVs",Audio Visual,02/12/2025,7,12/11/2025,"","https://www.awin1.com/cread.php?awinmid=47977&awinaffid=1822416&ued=https%3A%2F%2Fwww.reliant.co.uk%2Fsamsung-cashback-promo","Free Samsung soundbar & Claim your VAT back on selected Samsung TVs. Soundbar must be added at point of purchase. Purchase by 02.12.25 to claim cashback. Claim must be submitted within 30-60 days of p"
3560522,"Voghion UK","Black Friday Special: 15£ off 120£",Clothing,02/12/2025,7,14/11/2025,"VOGBFUK15","https://www.awin1.com/cread.php?awinmid=115651&awinaffid=1822416&ued=https%3A%2F%2Fuk.voghion.com%2Fcampaigns%2F14854","Black Friday Special: 15£ off 120£"
3561094,"Voghion UK","Black Friday Best Category Deal: Drones on Sale",Clothing,02/12/2025,7,14/11/2025,"","https://www.awin1.com/cread.php?awinmid=115651&awinaffid=1822416&ued=https%3A%2F%2Fvoghion.com%2Fcampaigns%2F14955","Black Friday Best Category Deal: Drones on Sale"
3561102,"Voghion UK","Black Friday Best Category Deal: Festival Decor and more",Clothing,02/12/2025,7,14/11/2025,"","https://www.awin1.com/cread.php?awinmid=115651&awinaffid=1822416&ued=https%3A%2F%2Fvoghion.com%2Fcampaigns%2F15839","Black Friday Best Category Deal: Festival Decor and more"
3561108,"Voghion UK","Black Friday Best Category Deal: Up to 50% OFF on smartphones and accessories",Clothing,02/12/2025,7,14/11/2025,"","https://www.awin1.com/cread.php?awinmid=115651&awinaffid=1822416&ued=https%3A%2F%2Fvoghion.com%2Fcampaigns%2F15847","Black Friday Best Category Deal: Up to 50% OFF on smartphones and accessories"
3561114,"Voghion UK","Black Friday Best Category Deal: Warm textiles, Decor, and Smart Appliances",Clothing,02/12/2025,7,14/11/2025,"","https://www.awin1.com/cread.php?awinmid=115651&awinaffid=1822416&ued=https%3A%2F%2Fvoghion.com%2Fcampaigns%2F13776","Black Friday Best Category Deal: Warm textiles, Decor, and Smart Appliances"
3565678,"Jackery UK","BIGGEST OFFER OF 2025: Save £520 on Jackery E1000v2 + Pay in 3 Interest-Free",Electronic Accessories,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=30413&awinaffid=1822416&ued=https%3A%2F%2Fuk.jackery.com%2Fpages%2Fblack-friday","BIGGEST OFFER OF 2025: Save £520 on Jackery E1000v2 + Pay in 3 Interest-Free! Save £520 on the powerful E1000v2 portable power station! Perfect for camping, festivals & home backup!"
3595334,"boohoo.com UK & IE","CYBER DEALS  40% OFF EVERYTHING",Womenswear,02/12/2025,7,01/12/2025,"","https://www.awin1.com/cread.php?awinmid=2319&awinaffid=1822416&ued=https%3A%2F%2Fwww.boohoo.com%2F","CYBER DEALS  40% OFF EVERYTHING"
3595392,"boohoo.com UK & IE","CYBER DEALS 60% off everything",Womenswear,02/12/2025,7,01/12/2025,"","https://www.awin1.com/cread.php?awinmid=2319&awinaffid=1822416&ued=https%3A%2F%2Fie.boohoo.com%2F","CYBER DEALS 60% off everything"
3511178,"TGJones","£5 Off When You Spend £35",Books & Subscriptions,02/12/2025,7,28/10/2025,"AF5NOV25","https://www.awin1.com/cread.php?awinmid=3017&awinaffid=1822416&ued=https%3A%2F%2Fwww.tgjonesonline.co.uk%2F","Save £5 when you spend £35 on www.tgjonesonline.co.uk - for a limited time only! Whether it's the latest book, a throwback album on vinyl or topping up your pencil case with stationery essentials, TGJ"
3521930,"Honor UK","£50 discount HONOR 400 512GB",Electronic Accessories,02/12/2025,7,01/11/2025,"ACP400BF50","https://www.awin1.com/cread.php?awinmid=28529&awinaffid=1822416&ued=https%3A%2F%2Fwww.honor.com%2Fuk%2Fphones%2Fhonor-400%2Fbuy%2F","£50 discount HONOR 400 512GB"
3521954,"Honor UK","£30 discount HONOR MagicPad2",Electronic Accessories,02/12/2025,7,01/11/2025,"ACPPD2BF30","https://www.awin1.com/cread.php?awinmid=28529&awinaffid=1822416&ued=https%3A%2F%2Fwww.honor.com%2Fuk%2Ftablets%2Fhonor-magicpad-2%2Fbuy%2F","£30 discount HONOR MagicPad2"
3521960,"Honor UK","£100 discount HONOR MagicBook Pro 14 32GB",Electronic Accessories,02/12/2025,7,01/11/2025,"ACPMBPBF100","https://www.awin1.com/cread.php?awinmid=28529&awinaffid=1822416&ued=https%3A%2F%2Fwww.honor.com%2Fuk%2Flaptops%2Fhonor-magicbook-art-14-2025%2Fbuy%2F","£100 discount HONOR MagicBook Pro 14 32GB"
3521966,"Honor UK","£60 discount HONOR Pad 10 with Keyboard",Electronic Accessories,02/12/2025,7,01/11/2025,"ACPPD10BF60","https://www.awin1.com/cread.php?awinmid=28529&awinaffid=1822416&ued=https%3A%2F%2Fwww.honor.com%2Fuk%2Ftablets%2Fhonor-pad-10%2Fbuy%2F","£60 discount HONOR Pad 10 with Keyboard"
3522028,"Honor UK","HONOR CHOICE LCHSE Earbuds X7i only £29.99!",Electronic Accessories,02/12/2025,7,01/11/2025,"","https://www.awin1.com/cread.php?awinmid=28529&awinaffid=1822416&ued=https%3A%2F%2Fwww.honor.com%2Fuk%2Fhonor-choice%2Fearbuds-x7i%2Fbuy%2F","£60 discount HONOR Pad 10 with Keyboard"
3522352,"Medela UK","Medela Black Friday Event: Up to 50% Off the Shop",Baby & Toddler,02/12/2025,7,03/11/2025,"","https://www.awin1.com/cread.php?awinmid=26969&awinaffid=1822416&campaign=blackfriday2025&ued=https%3A%2F%2Fshop.medela.co.uk%2F","Huge Savings in our Black Friday Event!"
3522356,"Medela UK","Medela Black Friday Event: Up to 40% Off Breast Pumps",Baby & Toddler,02/12/2025,7,03/11/2025,"","https://www.awin1.com/cread.php?awinmid=26969&awinaffid=1822416&campaign=blackfriday2025&ued=https%3A%2F%2Fshop.medela.co.uk%2Fproduct-category%2Fbreast-pumps%2F","Save up to £90 on our best selling best pumps"
3522360,"Medela UK","Medela Black Friday Event: Up to 50% Off Maternity Bras",Baby & Toddler,02/12/2025,7,03/11/2025,"","https://www.awin1.com/cread.php?awinmid=26969&awinaffid=1822416&campaign=blackfriday2025&ued=https%3A%2F%2Fshop.medela.co.uk%2Fproduct-category%2Fnursing-and-maternity-bras%2F","Huge savings across maternity wear across the shop"
3522366,"Medela UK","Medela Black Friday Event: 20% Off All Breast Care & Support",Baby & Toddler,02/12/2025,7,03/11/2025,"","https://www.awin1.com/cread.php?awinmid=26969&awinaffid=1822416&campaign=blackfriday2025&ued=https%3A%2F%2Fshop.medela.co.uk%2F","From nipple balms & shields, to milk storage solutions, save big across the shop!"
3539134,"T. H. Baker","Black Friday | Up to 50% Off Nomination",Jewellery,02/12/2025,7,06/11/2025,"","https://www.awin1.com/cread.php?awinmid=24383&awinaffid=1822416&ued=https%3A%2F%2Fwww.thbaker.co.uk%2Fnomination-sale%2F","Black Friday | Up to 50% Off Nomination"
3539196,"The Jewel Hut","Black Friday | Up to 50% Off Nomination",Jewellery,02/12/2025,7,07/11/2025,"","https://www.awin1.com/cread.php?awinmid=4277&awinaffid=1822416&ued=https%3A%2F%2Fwww.thejewelhut.co.uk%2Fnomination-sale%2F","Black Friday | Up to 50% Off Nomination"
3545904,"Easylife Limited","Black Friday Offer",Home & Garden,02/12/2025,7,15/11/2025,"AWBF20W","https://www.awin1.com/cread.php?awinmid=6396&awinaffid=1822416&ued=https%3A%2F%2Fwww.easylife.co.uk%2F%3Futm_source%3Daffiliate_window%26utm_medium%3Daffiliates%26utm_campaign%3DAWBF20W%26sourcecode%3DAWBF20W","Black Friday Offer - 20% OFF on all orders plus Free Delivery with 2+ items"
3546466,"Argento","Nomination Black Friday",Jewellery,02/12/2025,7,10/11/2025,"","https://www.awin1.com/cread.php?awinmid=2920&awinaffid=1822416&ued=https%3A%2F%2Fwww.argento.com%2Fen%2Fgb%2Fblack-friday-nomination%2Fcpl-403.aspx","Up to 50% off selected Nomination items"
3547140,"Pure Beauty","3 Free Dermalogica Gifts with Purchase",Health & Beauty,02/12/2025,7,10/11/2025,"","https://www.awin1.com/cread.php?awinmid=27882&awinaffid=1822416&ued=https%3A%2F%2Fwww.pure-beauty.co.uk%2Fdermalogica-free-gift-with-purchase%2F","3 Free Dermalogica Gifts with Purchase from Pure Beauty. Tier 1: Free Dermalogica Daily Hydration Duo. Tuer 2: Free Dermalogica Facial Cupping Set. Tier 3: Free Dermalogica Travel Bag. All worth a tot"
3554210,"Goddiva","Cyber Monday – 30% OFF Sitewide with MONDAY30",Womenswear,02/12/2025,7,01/12/2025,"MONDAY30","https://www.awin1.com/cread.php?awinmid=2894&awinaffid=1822416&ued=https%3A%2F%2Fgoddiva.co.uk%2Fcollections%2Fblack-friday-cyber-monday-deals","Enjoy 30% OFF sitewide on 1st December with code MONDAY30"
3554710,"Workout For Less","Black Friday 2025 - Spend £250 or more on sale items get an extra £25 off",Sports Equipment,02/12/2025,7,13/11/2025,"WORKOUT25","https://www.awin1.com/cread.php?awinmid=25564&awinaffid=1822416&ued=https%3A%2F%2Fwww.workoutforless.co.uk%2Fcollections%2Fsale","Spend £250 or more on sale items get an extra £25 off"
3554716,"Euroffice","Euroffice | Black Friday Sale - Up to 20% Off",Office Supplies,02/12/2025,7,13/11/2025,"","https://www.awin1.com/cread.php?awinmid=3774&awinaffid=1822416&ued=https%3A%2F%2Fwww.euroffice.co.uk%2Fblack-friday-deals","Euroffice | Black Friday Sale - Up to 20% Off"
3554726,"Workout For Less","Black Friday 2025 - Buy 3 sale items and get an extra 25% off cheapest item",Sports Equipment,02/12/2025,7,13/11/2025,"STRONG25","https://www.awin1.com/cread.php?awinmid=25564&awinaffid=1822416&ued=https%3A%2F%2Fwww.workoutforless.co.uk%2Fcollections%2Fsale","Buy 3 sale items and get an extra 25% off cheapest item"
3555628,"Lily Charmed","Black Friday Offer",Jewellery,02/12/2025,7,28/11/2025,"","https://www.awin1.com/cread.php?awinmid=5630&awinaffid=1822416&campaign=Black+Friday+2025&ued=https%3A%2F%2Flilycharmed.com%2F","25% Off Sitewide"
3559004,"SGS Engineering","10% off Rika",DIY,02/12/2025,7,21/11/2025,"","https://www.awin1.com/cread.php?awinmid=28807&awinaffid=1822416&ued=https%3A%2F%2Fwww.sgs-engineering.com%2Fbrands%2Frika","Shop with SGS and receive 10% off Rika products"
3559010,"SGS Engineering","10% off Nitrolift",DIY,02/12/2025,7,21/11/2025,"","https://www.awin1.com/cread.php?awinmid=28807&awinaffid=1822416&ued=https%3A%2F%2Fwww.sgs-engineering.com%2Fbrands%2Fnitrolift","Shop with SGS this Black Friday and receive 10% off Nitrolift"
3564972,"Honor UK","HONOR Magic7 Pro only £649.99",Electronic Accessories,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=28529&awinaffid=1822416&ued=https%3A%2F%2Fwww.honor.com%2Fuk%2Fphones%2Fhonor-magic7-pro%2Fbuy%2F%3Fskucode%3D82440110001010001201","HONOR Magic7 Pro only £649.99"
3565148,"Argento","Argento Black Friday",Jewellery,02/12/2025,7,21/11/2025,"","https://www.awin1.com/cread.php?awinmid=2920&awinaffid=1822416&ued=https%3A%2F%2Fwww.argento.com%2Fen%2FBlack-Friday%2Fcc-327.aspx","20% off your favourite brands!"
3570984,"Xiaomi UK","Xiaomi TV F Pro 75 2026 – £310 Off Black Friday Mega Deal!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-tv-f-pro-75-2026%2F","Immersive 4K UHD experience. Huge 75” TV now only £639."
3571010,"Xiaomi UK","Xiaomi TV F Pro 65 2026 – £130 Off Black Friday Offer!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-tv-f-pro-65-2026%2Fbuy%2F","Enjoy cinematic visuals in your living room. 65” TV at £499."
3571034,"Xiaomi UK","Xiaomi TV F Pro 50 2026 – £90 Off Black Friday Deal!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-tv-f-pro-50-2026%2Fbuy%2F","Stunning 50” 4K TV with vibrant display, now £299."
3571128,"Xiaomi UK","Xiaomi TV F 65 2026 – £80 Off Black Friday Offer!",Electronic Superstore,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=Xiaomi+AIOT+Black+Friday+Deal&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fproduct%2Fxiaomi-tv-f-65-2026%2Fbuy%2F","Crisp visuals & sleek design. Grab the 65” F Series TV for £429."
3573110,"Hobbies","Black Friday Sale | Up to 40% Off",Gifts & Flowers,02/12/2025,7,19/11/2025,"","https://www.awin1.com/cread.php?awinmid=24387&awinaffid=1822416&ued=https%3A%2F%2Fwww.hobbies.co.uk%2Fsale%2Fblack-friday-sale-2025","Black Friday Sale | Up to 40% Off"
3576324,"Xiaomi UK","POCOF8 SERIES",Electronic Superstore,02/12/2025,7,26/11/2025,"Add-on","https://www.awin1.com/cread.php?awinmid=23680&awinaffid=1822416&campaign=POCO+F8+Series&ued=https%3A%2F%2Fwww.mi.com%2Fuk%2Fevent%2Fpoco-f8-firstsale","£50 off voucher Add-on Purchase: +£19.99 for Xiaomi 120W Hypercharge"
3577204,"Louis Boyd","Black Friday Sale",Menswear,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=119033&awinaffid=1822416&ued=https%3A%2F%2Fwww.louisboyd.com%2FSearchResults.aspx%3FSearch%3D%26SortBy%3D11","Save 20% off all stock"
3577524,"Medela UK","Medela Black Friday Event: Huge Savings on Breast Pumping & Care Sets",Baby & Toddler,02/12/2025,7,20/11/2025,"","https://www.awin1.com/cread.php?awinmid=26969&awinaffid=1822416&campaign=blackfriday2025&ued=https%3A%2F%2Fshop.medela.co.uk%2Fproduct-category%2Fbreast-pumps%2Fsets%2F","Save over £40 on our Best Selling Medela Sets - Limited Time Only!"
3577686,"Sekonda","Black Friday – Minimum 25% Off",Jewellery,02/12/2025,7,22/11/2025,"","https://www.awin1.com/cread.php?awinmid=23933&awinaffid=1822416&ued=https%3A%2F%2Fwww.sekonda.com%2Fall-watches","Our Black Friday offer is now live. Enjoy minimum 25% off sitewide, with some watches up to 50% off. Every watch comes with a 21-point quality check, 2-year guarantee, and free delivery on orders over"
3581884,"Bookshop.org - UK","Black Friday 2025 Free Shipping",Books & Subscriptions,02/12/2025,7,28/11/2025,"","https://www.awin1.com/cread.php?awinmid=62675&awinaffid=1822416&campaign=Black+Friday+2025+Free+Shipping&ued=https%3A%2F%2Fuk.bookshop.org%2F%3Fnext%3Dt","We're offering free shipping on Black Friday to Cyber Monday 2025"
3582050,"Workout For Less","5% off York Rubber Hex Dumbbells when you spend £100 or more",Sports Equipment,02/12/2025,7,22/11/2025,"GETRUBBER5","https://www.awin1.com/cread.php?awinmid=25564&awinaffid=1822416&ued=https%3A%2F%2Fwww.workoutforless.co.uk%2Fcollections%2Fyork-rubber-hex-dumbbells","5% off York Rubber Hex Dumbbells when you spend £100 or more"
3582192,"Workout For Less","Get 10% off when you spend £200 or more on York Rubber Hex Dumbbells",Sports Equipment,02/12/2025,7,22/11/2025,"GETRUBBER10","https://www.awin1.com/cread.php?awinmid=25564&awinaffid=1822416&ued=https%3A%2F%2Fwww.workoutforless.co.uk%2Fcollections%2Fyork-rubber-hex-dumbbells","Get 10% off when you spend £200 or more on York Rubber Hex Dumbbells"
3582244,"Workout For Less","Get 10% off when you spend £200 or more on HXGN Pro Hex Dumbbells",Sports Equipment,02/12/2025,7,22/11/2025,"HXGNPRO10","https://www.awin1.com/cread.php?awinmid=25564&awinaffid=1822416&ued=https%3A%2F%2Fwww.workoutforless.co.uk%2Fcollections%2FHXGN-pro-hex-dumbbells","Get 10% off when you spend £200 or more on HXGN Pro Hex Dumbbells"
3582266,"Workout For Less","Get 5% off when you spend £100 or more on HXGN Pro Hex Dumbbells",Sports Equipment,02/12/2025,7,22/11/2025,"HXGNPRO5","https://www.awin1.com/cread.php?awinmid=25564&awinaffid=1822416&ued=https%3A%2F%2Fwww.workoutforless.co.uk%2Fcollections%2FHXGN-pro-hex-dumbbells","Get 5% off when you spend £100 or more on HXGN Pro Hex Dumbbells"
3585092,"T. H. Baker","PANDORA Black Friday Sale | Up to 30% Off",Jewellery,02/12/2025,7,24/11/2025,"","https://www.awin1.com/cread.php?awinmid=24383&awinaffid=1822416&ued=https%3A%2F%2Fwww.thbaker.co.uk%2Fblack-friday-pandora-sale%2F","PANDORA Black Friday Sale | Up to 30% Off"
3585116,"The Jewel Hut","30% Off Ania Haie",Jewellery,02/12/2025,7,24/11/2025,"","https://www.awin1.com/cread.php?awinmid=4277&awinaffid=1822416&ued=https%3A%2F%2Fwww.thejewelhut.co.uk%2Fania-haie-jewellery%2F","30% Off Ania Haie"
3585980,"Hugrug.co.uk","20% Off Everything",Home & Garden,02/12/2025,7,25/11/2025,"HUGBF20","https://www.awin1.com/cread.php?awinmid=120027&awinaffid=1822416&ued=https%3A%2F%2Fhugrug.co.uk","20% Off Everything at Hug Rug"
